ENEMY																											
1F 運命のワルツ				幽谷響子	1	2	ゆっくり霊夢	1	5																		
2F 運命のワルツ	リリーホワイト	1	3	幽谷響子	1	5	ゆっくり霊夢	1	5	リグルナイトバグ	1	5															
3F 運命のワルツ				幽谷響子	1	5	ゆっくり霊夢	1	5	リグルナイトバグ	1	5							パルスィ	1	5	わかさぎ姫	1	5			
4F 運命のワルツ				大妖精	1	1	チルノ	1	5										パルスィ	1	5	わかさぎ姫	1	5	鍵山雛	1	5
5F 運命のワルツ	小悪魔	1	5	大妖精	1	1	チルノ	1	5	十六夜咲夜	1	1	二ッ岩マミゾウ	1	5	堀川雷鼓	1	2				わかさぎ姫	1	5	鍵山雛	1	5
6F 運命のワルツ	小悪魔	1	5	リリーホワイト	2	3	にとり	1	2	十六夜咲夜	1	1	二ッ岩マミゾウ	1	5	堀川雷鼓	1	2	犬走椛	1	5	ルーミア	1	5			
7F 運命のワルツ	小悪魔	1	5	リリーホワイト	2	3	にとり	1	2	十六夜咲夜	1	1	二ッ岩マミゾウ	1	5	堀川雷鼓	1	2	犬走椛	1	5	ルーミア	1	5	東風谷早苗	1	5
8F ゴーストナイトムーン	蓬莱山輝夜	1	1	上白沢慧音	1	5	藤原妹紅	1	3	ミスティア	1	5	西行寺幽々子	1	5				鈴仙・優曇華院・イナバ	1	3	因幡てゐ	1	5	村紗水蜜	1	5
9F ゴーストナイトムーン	蓬莱山輝夜	1	1	上白沢慧音	1	5	藤原妹紅	1	3	ミスティア	1	5	西行寺幽々子	1	5				鈴仙・優曇華院・イナバ	1	3	因幡てゐ	1	5	村紗水蜜	1	5
10F ゴーストナイトムーン	蓬莱山輝夜	1	1	きもけーね	1	5	藤原妹紅	1	3	ミスティア	1	5	西行寺幽々子	1	5	宮古芳香	1	5	鈴仙・優曇華院・イナバ	1	3	多々良小傘	1	5	リグルナイトバグ	2	3
11F ゴーストナイトムーン	封獣ぬえ	1	3	きもけーね	1	5	蘇我屠自古	1	5	霍青娥	2	2	魂魄妖夢	1	5	宮古芳香	1	5	鈴仙・優曇華院・イナバ	1	3	多々良小傘	1	5	リグルナイトバグ	2	3
12F ゴーストナイトムーン	封獣ぬえ	1	3	きもけーね	1	5	蘇我屠自古	1	5	霍青娥	2	2	魂魄妖夢	1	5	宮古芳香	1	5				多々良小傘	1	5	リグルナイトバグ	2	3
13F ゴーストナイトムーン	封獣ぬえ	1	3	きもけーね	1	5	蘇我屠自古	1	5	霍青娥	2	2	魂魄妖夢	1	5	宮古芳香	2	5				村紗水蜜	2	5	西行寺幽々子	2	5
14F BOSS（そのあとスキマ）	封獣ぬえ	1	3							霍青娥	2	2	魂魄妖夢	1	5	宮古芳香	2	5				村紗水蜜	2	5	西行寺幽々子	2	5
15F オールドヒストリー	大妖精	2	5	犬走椛	2	5	蘇我屠自古	2	5	リリーホワイト	3	5	メディスン	2	5	寅丸星	2	5	レティ	2	5	博麗霊夢	1	5	霧雨魔理沙	1	5
16F オールドヒストリー	大妖精	2	5	犬走椛	2	5	蘇我屠自古	2	5	リリーホワイト	3	5	メディスン	2	5	寅丸星	2	5	レティ	2	5	博麗霊夢	1	5	霧雨魔理沙	1	5
17F オールドヒストリー	大妖精	2	5	犬走椛	2	5	洩矢諏訪子	1	5	リリーホワイト	3	5	メディスン	2	5	寅丸星	2	5	レティ	2	5	博麗霊夢	1	5	霧雨魔理沙	1	5
18F オールドヒストリー	聖白蓮	1	4	星熊勇儀	1	5	洩矢諏訪子	1	5	黒谷ヤマメ	2	5	メディスン	2	5	東風谷早苗	2	5	火焔猫燐	2	5	八意永琳	2	5	アリス	2	5
19F オールドヒストリー	聖白蓮	1	4	星熊勇儀	1	5	洩矢諏訪子	1	5	黒谷ヤマメ	2	5	にとり	2	2	東風谷早苗	2	5	火焔猫燐	2	5	八意永琳	2	5	アリス	2	5
20F オールドヒストリー	聖白蓮	1	4	星熊勇儀	1	5	洩矢諏訪子	1	5	黒谷ヤマメ	2	5	にとり	2	2	東風谷早苗	2	5	火焔猫燐	2	5	八意永琳	2	5	アリス	2	5
21F オールドヒストリー	聖白蓮	1	4	星熊勇儀	1	5	洩矢諏訪子	1	5	黒谷ヤマメ	2	5	にとり	2	2	東風谷早苗	2	5	火焔猫燐	2	5	八意永琳	2	5	アリス	2	5
